Year,Jurisdiction,RaceEth,Gender,Mean,SE
2013,Alaska,Hispanic,Female,270.35,3.94
2013,Alaska,Black,Male,NA,NA
2013,Alaska,Hispanic,Male,253.25,3.8899999999999997
2013,Arizona,Black,All,248.21,3.56
2013,Arizona,Hispanic,All,252.06,1.2
2013,Arizona,Black,Female,257.29,4.359999999999999
2013,Arizona,Hispanic,Female,256.77,1.6900000000000002
2013,Arizona,Black,Male,239.82,5.03
2013,Arizona,Hispanic,Male,247.42,1.44
2013,Arkansas,Black,All,243.65,1.76
2013,Arkansas,Hispanic,All,255.67,2.23
2013,Arkansas,Black,Female,251.18,2.22
2013,Arkansas,Hispanic,Female,256.89,3.1
2013,Arkansas,Black,Male,235.84,2.15
2013,Arkansas,Hispanic,Male,254.38,3.07
2013,California,Black,All,247,2.3099999999999996
2013,California,Hispanic,All,252.07,1.06
2013,California,Black,Female,254.18,3.42
2013,California,Hispanic,Female,256.73,1.41
2013,California,Black,Male,241.17,3.15
2013,California,Hispanic,Male,247.62,1.29
2013,Colorado,Black,All,247.05,3.9099999999999997
2013,Colorado,Hispanic,All,256.84,1.76
2013,Colorado,Black,Female,249.02,4.56
2013,Colorado,Hispanic,Female,261.31,2.62
2013,Colorado,Black,Male,NA,NA
2013,Colorado,Hispanic,Male,252.7,1.85
2013,Connecticut,Black,All,256.35,2.9099999999999997
2013,Connecticut,Hispanic,All,255.94,2.36
2013,Connecticut,Black,Female,264.18,3.32
2013,Connecticut,Hispanic,Female,260.43,2.9299999999999997
2013,Connecticut,Black,Male,248.38,3.58
2013,Connecticut,Hispanic,Male,251.51,2.9699999999999998
2013,Delaware,Black,All,252.82,1.1900000000000002
2013,Delaware,Hispanic,All,260.77,1.93
2013,Delaware,Black,Female,257.29,1.6500000000000001
2013,Delaware,Hispanic,Female,265.13,2.3499999999999996
2013,Delaware,Black,Male,248.69,1.81
2013,Delaware,Hispanic,Male,255.42,3.36
2013,District of Columbia,Black,All,243.3,0.89
2013,District of Columbia,Hispanic,All,248.3,2.8
2013,District of Columbia,Black,Female,250.84,1.33
2013,District of Columbia,Hispanic,Female,254.89,4.04
2013,District of Columbia,Black,Male,235.26,1.34
2013,District of Columbia,Hispanic,Male,240.6,4.1499999999999995
2013,DoDEA,Black,All,266.24,1.59
2013,DoDEA,Hispanic,All,274.29,1.34
2013,DoDEA,Black,Female,268.16,2.48
2013,DoDEA,Hispanic,Female,276.91,2.42
2013,DoDEA,Black,Male,264.29,2.13
2013,DoDEA,Hispanic,Male,271.83,1.8900000000000001
2013,Florida,Black,All,253.78,1.8
2013,Florida,Hispanic,All,260.43,1.28
2013,Florida,Black,Female,260.91,2.57
2013,Florida,Hispanic,Female,266.22,1.58
2013,Florida,Black,Male,245.89,2.13
2013,Florida,Hispanic,Male,254.99,1.6500000000000001
2013,Georgia,Black,All,252.41,1.76
2013,Georgia,Hispanic,All,260.38,2.4699999999999998
2013,Georgia,Black,Female,256.96,2.19
2013,Georgia,Hispanic,Female,264.44,2.8499999999999996
2013,Georgia,Black,Male,248,1.84
2013,Georgia,Hispanic,Male,256.49,3.74
2013,Hawaii,Black,All,258.16,3.38
2013,Hawaii,Hispanic,All,258.38,3.03
2013,Hawaii,Black,Female,NA,NA
2013,Hawaii,Hispanic,Female,262.59,4.98
2013,Hawaii,Black,Male,NA,NA
2013,Hawaii,Hispanic,Male,254.25,4.31
2013,Idaho,Black,All,NA,NA
2013,Idaho,Hispanic,All,253.71,1.83
2013,Idaho,Black,Female,NA,NA
2013,Idaho,Hispanic,Female,260.62,2.67
2013,Idaho,Black,Male,NA,NA
2013,Idaho,Hispanic,Male,247.07,2.54
2013,Illinois,Black,All,246.31,1.85
2013,Illinois,Hispanic,All,256.56,1.3900000000000001
2013,Illinois,Black,Female,250.31,2.25
2013,Illinois,Hispanic,Female,258.9,2.02
2013,Illinois,Black,Male,242.16,2.3
2013,Illinois,Hispanic,Male,254.43,1.86
2013,Indiana,Black,All,246.16,2.51
2013,Indiana,Hispanic,All,258.96,2.53
2013,Indiana,Black,Female,250.77,3.9299999999999997
2013,Indiana,Hispanic,Female,262.37,3.46
2013,Indiana,Black,Male,241.87,3.3
2013,Indiana,Hispanic,Male,255.15,3.25
2013,Iowa,Black,All,248.17,3.23
2013,Iowa,Hispanic,All,255.88,2.51
2013,Iowa,Black,Female,254.49,4.06
2013,Iowa,Hispanic,Female,256.42,3.9499999999999997
2013,Iowa,Black,Male,240.73,4.92
2013,Iowa,Hispanic,Male,255.33,3.4699999999999998
2013,Kansas,Black,All,243.93,3.9499999999999997
2013,Kansas,Hispanic,All,254.13,1.92
2013,Kansas,Black,Female,247.08,5.63
2013,Kansas,Hispanic,Female,257.8,2.22
2013,Kansas,Black,Male,241.1,3.86
2013,Kansas,Hispanic,Male,250.05,3.11
2013,Kentucky,Black,All,246.98,2.11
2013,Kentucky,Hispanic,All,263.27,3.52
2013,Kentucky,Black,Female,251.84,2.57
2013,Kentucky,Hispanic,Female,256.93,5.6
2013,Kentucky,Black,Male,241.72,2.75
2013,Kentucky,Hispanic,Male,268.92,5.28
2013,Louisiana,Black,All,245.38,1.33
2013,Louisiana,Hispanic,All,259.83,3.56
2013,Louisiana,Black,Female,250.79,1.58
2013,Louisiana,Hispanic,Female,NA,NA
2013,Louisiana,Black,Male,239.74,1.76
2013,Louisiana,Hispanic,Male,NA,NA
2013,Maine,Black,All,NA,NA
2013,Maine,Hispanic,All,NA,NA
2013,Maine,Black,Female,NA,NA
2013,Maine,Hispanic,Female,NA,NA
2013,Maine,Black,Male,NA,NA
2013,Maine,Hispanic,Male,NA,NA
2013,Maryland,Black,All,259.4,1.37
2013,Maryland,Hispanic,All,265.63,3.01
2013,Maryland,Black,Female,265.87,1.86
2013,Maryland,Hispanic,Female,266.37,3.4499999999999997
2013,Maryland,Black,Male,252.09,1.51
2013,Maryland,Hispanic,Male,264.9,3.65
2013,Massachusetts,Black,All,254.65,2.5
2013,Massachusetts,Hispanic,All,252.77,1.75
2013,Massachusetts,Black,Female,261.21,3.3499999999999996
2013,Massachusetts,Hispanic,Female,256.59,2.53
2013,Massachusetts,Black,Male,247.75,3.3099999999999996
2013,Massachusetts,Hispanic,Male,248.85,2.4899999999999998
2013,Michigan,Black,All,245.5,2.4699999999999998
2013,Michigan,Hispanic,All,256.87,3.16
2013,Michigan,Black,Female,249.61,3.05
2013,Michigan,Hispanic,Female,258.63,4.09
2013,Michigan,Black,Male,241.77,2.7800000000000002
2013,Michigan,Hispanic,Male,254.89,4.14
2013,Minnesota,Black,All,247.89,3.09
2013,Minnesota,Hispanic,All,250.96,3.36
2013,Minnesota,Black,Female,252.29,3.55
2013,Minnesota,Hispanic,Female,254.12,3.61
2013,Minnesota,Black,Male,242.82,3.9899999999999998
2013,Minnesota,Hispanic,Male,246.78,5.07
2013,Mississippi,Black,All,238.97,1.35
2013,Mississippi,Hispanic,All,251.7,4.74
2013,Mississippi,Black,Female,245.8,1.58
2013,Mississippi,Hispanic,Female,NA,NA
2013,Mississippi,Black,Male,232.33,1.8
2013,Mississippi,Hispanic,Male,NA,NA
2013,Missouri,Black,All,244.86,3.3
2013,Missouri,Hispanic,All,266.48,3.77
2013,Missouri,Black,Female,251.44,3.4899999999999998
2013,Missouri,Hispanic,Female,NA,NA
2013,Missouri,Black,Male,238.98,3.64
2013,Missouri,Hispanic,Male,NA,NA
2013,Montana,Black,All,NA,NA
2013,Montana,Hispanic,All,262.53,3.75
2013,Montana,Black,Female,NA,NA
2013,Montana,Hispanic,Female,NA,NA
2013,Montana,Black,Male,NA,NA
2013,Montana,Hispanic,Male,NA,NA
2013,National public,Black,All,249.56,0.42000000000000004
2013,National public,Hispanic,All,254.65,0.45
2013,National public,Black,Female,255.27,0.5
2013,National public,Hispanic,Female,258.66,0.61
2013,National public,Black,Male,243.88,0.59
2013,National public,Hispanic,Male,250.82,0.52
2013,Nebraska,Black,All,250.65,2.73
2013,Nebraska,Hispanic,All,253.95,1.71
2013,Nebraska,Black,Female,254.88,3.4299999999999997
2013,Nebraska,Hispanic,Female,259.16,2.4499999999999997
2013,Nebraska,Black,Male,246.03,3.88
2013,Nebraska,Hispanic,Male,249.15,2.56
2013,Nevada,Black,All,247.81,2.4299999999999997
2013,Nevada,Hispanic,All,251.91,1.21
2013,Nevada,Black,Female,253.01,3.27
2013,Nevada,Hispanic,Female,257.19,1.58
2013,Nevada,Black,Male,242.48,3.8299999999999996
2013,Nevada,Hispanic,Male,246.92,1.6800000000000002
2013,New Hampshire,Black,All,NA,NA
2013,New Hampshire,Hispanic,All,250.63,3.84
2013,New Hampshire,Black,Female,NA,NA
2013,New Hampshire,Hispanic,Female,NA,NA
2013,New Hampshire,Black,Male,NA,NA
2013,New Hampshire,Hispanic,Male,NA,NA
2013,New Jersey,Black,All,259.55,2.15
2013,New Jersey,Hispanic,All,264.41,2.3699999999999997
2013,New Jersey,Black,Female,265.79,2.9899999999999998
2013,New Jersey,Hispanic,Female,265.13,2.7
2013,New Jersey,Black,Male,253.64,2.62
2013,New Jersey,Hispanic,Male,263.76,3.2800000000000002
2013,New Mexico,Black,All,245.21,4.89
2013,New Mexico,Hispanic,All,251.67,0.76
2013,New Mexico,Black,Female,NA,NA
2013,New Mexico,Hispanic,Female,254.6,1.12
2013,New Mexico,Black,Male,NA,NA
2013,New Mexico,Hispanic,Male,248.89,1.09
2013,New York,Black,All,251.87,1.94
2013,New York,Hispanic,All,251.88,1.6800000000000002
2013,New York,Black,Female,256.97,2.3099999999999996
2013,New York,Hispanic,Female,257.97,2.11
2013,New York,Black,Male,246.56,2.51
2013,New York,Hispanic,Male,246.4,2.1
2013,North Carolina,Black,All,250.67,1.6600000000000001
2013,North Carolina,Hispanic,All,257.86,2.06
2013,North Carolina,Black,Female,256.81,2.19
2013,North Carolina,Hispanic,Female,260.58,2.54
2013,North Carolina,Black,Male,244.56,1.82
2013,North Carolina,Hispanic,Male,255.06,3.13
2013,North Dakota,Black,All,254.81,4.359999999999999
2013,North Dakota,Hispanic,All,NA,NA
2013,North Dakota,Black,Female,NA,NA
2013,North Dakota,Hispanic,Female,NA,NA
2013,North Dakota,Black,Male,NA,NA
2013,North Dakota,Hispanic,Male,NA,NA
2013,Ohio,Black,All,247.03,2.79
2013,Ohio,Hispanic,All,265.79,3.86
2013,Ohio,Black,Female,252.42,2.4699999999999998
2013,Ohio,Hispanic,Female,273.7,4.91
2013,Ohio,Black,Male,241.75,5.24
2013,Ohio,Hispanic,Male,255.13,6.55
2013,Oklahoma,Black,All,245.33,2.88
2013,Oklahoma,Hispanic,All,251.68,2.32
2013,Oklahoma,Black,Female,251.62,4.23
2013,Oklahoma,Hispanic,Female,254.27,3.14
2013,Oklahoma,Black,Male,240.15,3.18
2013,Oklahoma,Hispanic,Male,248.72,3.17
2013,Oregon,Black,All,NA,NA
2013,Oregon,Hispanic,All,252.72,1.59
2013,Oregon,Black,Female,NA,NA
2013,Oregon,Hispanic,Female,254.93,2.2600000000000002
2013,Oregon,Black,Male,NA,NA
2013,Oregon,Hispanic,Male,250.7,2.09
2013,Pennsylvania,Black,All,249.71,2.17
2013,Pennsylvania,Hispanic,All,249.22,3.14
2013,Pennsylvania,Black,Female,254.69,2.9
2013,Pennsylvania,Hispanic,Female,249.59,3.4
2013,Pennsylvania,Black,Male,244.9,2.4899999999999998
2013,Pennsylvania,Hispanic,Male,248.85,4.63
2013,Rhode Island,Black,All,249.32,2.54
2013,Rhode Island,Hispanic,All,248.73,1.55
2013,Rhode Island,Black,Female,257.42,3.3
2013,Rhode Island,Hispanic,Female,254.79,2.2600000000000002
2013,Rhode Island,Black,Male,242.16,3.77
2013,Rhode Island,Hispanic,Male,243.03,2.3099999999999996
2013,South Carolina,Black,All,246.67,1.6500000000000001
2013,South Carolina,Hispanic,All,256.91,3.42
2013,South Carolina,Black,Female,253.72,1.8800000000000001
2013,South Carolina,Hispanic,Female,259.37,5.26
2013,South Carolina,Black,Male,238.99,2.27
2013,South Carolina,Hispanic,Male,254.77,4.48
2013,South Dakota,Black,All,NA,NA
2013,South Dakota,Hispanic,All,258.98,3.3299999999999996
2013,South Dakota,Black,Female,NA,NA
2013,South Dakota,Hispanic,Female,NA,NA
2013,South Dakota,Black,Male,NA,NA
2013,South Dakota,Hispanic,Male,NA,NA
2013,Tennessee,Black,All,250.58,2.7
2013,Tennessee,Hispanic,All,261.68,3.75
2013,Tennessee,Black,Female,256.22,2.8899999999999997
2013,Tennessee,Hispanic,Female,260.31,4.89
2013,Tennessee,Black,Male,244.49,3.03
2013,Tennessee,Hispanic,Male,263.28,5.04
2013,Texas,Black,All,252.8,2.4899999999999998
2013,Texas,Hispanic,All,254.75,1.43
2013,Texas,Black,Female,257.96,2.55
2013,Texas,Hispanic,Female,257.98,1.51
2013,Texas,Black,Male,247.92,3.55
2013,Texas,Hispanic,Male,251.76,1.76
2013,Utah,Black,All,NA,NA
2013,Utah,Hispanic,All,255.87,2.2600000000000002
2013,Utah,Black,Female,NA,NA
2013,Utah,Hispanic,Female,259.89,2.34
2013,Utah,Black,Male,NA,NA
2013,Utah,Hispanic,Male,251.93,3.29
2013,Vermont,Black,All,257.36,4.48
2013,Vermont,Hispanic,All,NA,NA
2013,Vermont,Black,Female,NA,NA
2013,Vermont,Hispanic,Female,NA,NA
2013,Vermont,Black,Male,NA,NA
2013,Vermont,Hispanic,Male,NA,NA
2013,Virginia,Black,All,249.12,2.14
2013,Virginia,Hispanic,All,262.12,2.12
2013,Virginia,Black,Female,255.19,2.4699999999999998
2013,Virginia,Hispanic,Female,267.02,3.01
2013,Virginia,Black,Male,242.48,2.7600000000000002
2013,Virginia,Hispanic,Male,257.83,2.63
2013,Washington,Black,All,257.57,3.86
2013,Washington,Hispanic,All,253.26,2.3499999999999996
2013,Washington,Black,Female,NA,NA
2013,Washington,Hispanic,Female,257.56,2.65
2013,Washington,Black,Male,NA,NA
2013,Washington,Hispanic,Male,249.18,2.9299999999999997
2013,West Virginia,Black,All,254.69,3.13
2013,West Virginia,Hispanic,All,NA,NA
2013,West Virginia,Black,Female,260.15,4.59
2013,West Virginia,Hispanic,Female,NA,NA
2013,West Virginia,Black,Male,249.23,3.84
2013,West Virginia,Hispanic,Male,NA,NA
2013,Wisconsin,Black,All,237.33,1.6700000000000002
2013,Wisconsin,Hispanic,All,257.64,1.87
2013,Wisconsin,Black,Female,243.04,2.11
2013,Wisconsin,Hispanic,Female,261.11,2.65
2013,Wisconsin,Black,Male,232.17,2.65
2013,Wisconsin,Hispanic,Male,254,3.07
2013,Wyoming,Black,All,NA,NA
2013,Wyoming,Hispanic,All,261.13,1.86
2013,Wyoming,Black,Female,NA,NA
2013,Wyoming,Hispanic,Female,266.58,2.8
2013,Wyoming,Black,Male,NA,NA
2013,Wyoming,Hispanic,Male,256.44,2.8
2015,Alabama,Black,All,243.24,2.03
2015,Alabama,Hispanic,All,252.48,3.86
2015,Alabama,Black,Female,249.9,2.32
2015,Alabama,Hispanic,Female,NA,NA
2015,Alabama,Black,Male,236.28,2.8499999999999996
2015,Alabama,Hispanic,Male,NA,NA
2015,Alaska,Black,All,247.98,4.08
2015,Alaska,Hispanic,All,262.72,3.03
2015,Alaska,Black,Female,NA,NA
2015,Alaska,Hispanic,Female,269.62,3.75
2015,Alaska,Black,Male,NA,NA
2015,Alaska,Hispanic,Male,256.33,4.53
2015,Arizona,Black,All,249.47,3.98
2015,Arizona,Hispanic,All,254.21,1.28
2015,Arizona,Black,Female,NA,NA
2015,Arizona,Hispanic,Female,256.98,1.6300000000000001
2015,Arizona,Black,Male,NA,NA
2015,Arizona,Hispanic,Male,251.67,1.56
2015,Arkansas,Black,All,238.35,1.8800000000000001
2015,Arkansas,Hispanic,All,254.92,2.73
2015,Arkansas,Black,Female,246.04,2.52
2015,Arkansas,Hispanic,Female,256.56,3.86
2015,Arkansas,Black,Male,230.76,2.4699999999999998
2015,Arkansas,Hispanic,Male,253.25,3.3099999999999996
2015,California,Black,All,248.19,2.59
2015,California,Hispanic,All,248.55,1.1900000000000002
2015,California,Black,Female,247.65,4.13
2015,California,Hispanic,Female,253.89,1.6400000000000001
2015,California,Black,Male,248.88,3.7800000000000002
2015,California,Hispanic,Male,243.32,1.46
2015,Colorado,Black,All,254.96,3.7800000000000002
2015,Colorado,Hispanic,All,253.41,1.72
2015,Colorado,Black,Female,NA,NA
2015,Colorado,Hispanic,Female,258.94,2.25
2015,Colorado,Black,Male,NA,NA
2015,Colorado,Hispanic,Male,247.91,2.14
2015,Connecticut,Black,All,250.86,2.53
2015,Connecticut,Hispanic,All,255.65,2.63
2015,Connecticut,Black,Female,262.72,3.2600000000000002
2015,Connecticut,Hispanic,Female,260.34,3.2600000000000002
2015,Connecticut,Black,Male,239.71,3.73
2015,Connecticut,Hispanic,Male,250.69,3.32
2015,Delaware,Black,All,248.88,1.36
2015,Delaware,Hispanic,All,252.85,2.25
2015,Delaware,Black,Female,255.08,1.71
2015,Delaware,Hispanic,Female,259.82,3.2600000000000002
2015,Delaware,Black,Male,242.44,1.94
2015,Delaware,Hispanic,Male,246.39,2.98
2015,District of Columbia,Black,All,241.62,1.07
2015,District of Columbia,Hispanic,All,248.61,2.9099999999999997
2015,District of Columbia,Black,Female,246.39,1.45
2015,District of Columbia,Hispanic,Female,253.43,3.72
2015,District of Columbia,Black,Male,236.61,1.5
2015,District of Columbia,Hispanic,Male,243.86,3.98
2015,DoDEA,Black,All,272.69,1.93
2015,DoDEA,Hispanic,All,273.42,1.77
2015,DoDEA,Black,Female,275.88,2.9
2015,DoDEA,Hispanic,Female,279.22,2.8299999999999996
2015,DoDEA,Black,Male,269.57,2.84
2015,DoDEA,Hispanic,Male,268.15,2.2800000000000002
2015,Florida,Black,All,251.14,1.83
2015,Florida,Hispanic,All,259.82,1.35
2015,Florida,Black,Female,258.55,2.68
2015,Florida,Hispanic,Female,264.16,1.7
2015,Florida,Black,Male,243.34,1.99
2015,Florida,Hispanic,Male,255.84,1.58
2015,Georgia,Black,All,248.34,1.73
2015,Georgia,Hispanic,All,256.5,2.13
2015,Georgia,Black,Female,255.26,2.14
2015,Georgia,Hispanic,Female,257.4,2.8499999999999996
2015,Georgia,Black,Male,241.54,2.03
2015,Georgia,Hispanic,Male,255.73,2.79
2015,Hawaii,Black,All,257.72,4.21
2015,Hawaii,Hispanic,All,257.64,3.11
2015,Hawaii,Black,Female,NA,NA
2015,Hawaii,Hispanic,Female,264.8,3.42
2015,Hawaii,Black,Male,NA,NA
2015,Hawaii,Hispanic,Male,248.88,4.67
2015,Idaho,Black,All,NA,NA
2015,Idaho,Hispanic,All,253.02,2.2600000000000002
2015,Idaho,Black,Female,NA,NA
2015,Idaho,Hispanic,Female,258.14,3.16
2015,Idaho,Black,Male,NA,NA
2015,Idaho,Hispanic,Male,247.87,2.63
2015,Illinois,Black,All,246.54,1.55
2015,Illinois,Hispanic,All,256.52,1.8
2015,Illinois,Black,Female,254.73,2.3
2015,Illinois,Hispanic,Female,258.81,2.22
2015,Illinois,Black,Male,238.57,1.84
2015,Illinois,Hispanic,Male,254.35,2.15
2015,Indiana,Black,All,252.18,2.53
2015,Indiana,Hispanic,All,257.33,2.9499999999999997
2015,Indiana,Black,Female,255.4,3.8899999999999997
2015,Indiana,Hispanic,Female,262.8,4.06
2015,Indiana,Black,Male,248.62,3.67
2015,Indiana,Hispanic,Male,252.4,4.09
2015,Iowa,Black,All,245.2,3.1
2015,Iowa,Hispanic,All,255.7,2.74
2015,Iowa,Black,Female,243.72,4.01
2015,Iowa,Hispanic,Female,254.49,3.8499999999999996
2015,Iowa,Black,Male,NA,NA
2015,Iowa,Hispanic,Male,256.85,3.32
2015,Kansas,Black,All,246.46,3.7800000000000002
2015,Kansas,Hispanic,All,254.29,2.55
2015,Kansas,Black,Female,251.38,4.53
2015,Kansas,Hispanic,Female,258.48,3.18
2015,Kansas,Black,Male,242.52,4.63
2015,Kansas,Hispanic,Male,249.74,2.82
2015,Kentucky,Black,All,246.82,2.01
2015,Kentucky,Hispanic,All,266.28,3.05
2015,Kentucky,Black,Female,252.2,1.98
2015,Kentucky,Hispanic,Female,267.77,4.4
2015,Kentucky,Black,Male,242.23,3.02
2015,Kentucky,Hispanic,Male,264.96,4.14
2015,Louisiana,Black,All,243.21,1.56
2015,Louisiana,Hispanic,All,257.59,3.62
2015,Louisiana,Black,Female,247.36,1.99
2015,Louisiana,Hispanic,Female,NA,NA
2015,Louisiana,Black,Male,238.97,1.93
2015,Louisiana,Hispanic,Male,NA,NA
2015,Maine,Black,All,246.29,4.71
2015,Maine,Hispanic,All,NA,NA
2015,Maine,Black,Female,NA,NA
2015,Maine,Hispanic,Female,NA,NA
2015,Maine,Black,Male,NA,NA
2015,Maine,Hispanic,Male,NA,NA
2015,Maryland,Black,All,251.18,1.51
2015,Maryland,Hispanic,All,258.24,2.3
2015,Maryland,Black,Female,258.79,1.98
2015,Maryland,Hispanic,Female,263.93,3.27
2015,Maryland,Black,Male,243.24,2.02
2015,Maryland,Hispanic,Male,252.82,3.4099999999999997
2015,Massachusetts,Black,All,251.97,2.63
2015,Massachusetts,Hispanic,All,248.98,2.32
2015,Massachusetts,Black,Female,256.93,3.34
2015,Massachusetts,Hispanic,Female,253.62,2.73
2015,Massachusetts,Black,Male,246.26,3.27
2015,Massachusetts,Hispanic,Male,244.14,3.82
2015,Michigan,Black,All,243.02,1.83
2015,Michigan,Hispanic,All,262.69,3.66
2015,Michigan,Black,Female,247.96,2.29
2015,Michigan,Hispanic,Female,270.43,5.17
2015,Michigan,Black,Male,238.71,2.27
2015,Michigan,Hispanic,Male,254.78,5.1499999999999995
2015,Minnesota,Black,All,246.82,3
2015,Minnesota,Hispanic,All,259.98,3.3
2015,Minnesota,Black,Female,250.43,4.02
2015,Minnesota,Hispanic,Female,266.77,4.02
2015,Minnesota,Black,Male,243.33,3.67
2015,Minnesota,Hispanic,Male,252.39,4.25
2015,Mississippi,Black,All,239.85,1.36
2015,Mississippi,Hispanic,All,NA,NA
2015,Mississippi,Black,Female,244.8,1.73
2015,Mississippi,Hispanic,Female,NA,NA
2015,Mississippi,Black,Male,234.97,1.74
2015,Mississippi,Hispanic,Male,NA,NA
2015,Missouri,Black,All,245.98,1.96
2015,Missouri,Hispanic,All,258.32,4.79
2015,Missouri,Black,Female,253.93,2.52
2015,Missouri,Hispanic,Female,NA,NA
2015,Missouri,Black,Male,237.32,3.21
2015,Missouri,Hispanic,Male,NA,NA
2015,Montana,Black,All,NA,NA
2015,Montana,Hispanic,All,256.9,3.88
2015,Montana,Black,Female,NA,NA
2015,Montana,Hispanic,Female,NA,NA
2015,Montana,Black,Male,NA,NA
2015,Montana,Hispanic,Male,NA,NA
2015,National public,Black,All,247.17,0.47000000000000003
2015,National public,Hispanic,All,252.52,0.43000000000000005
2015,National public,Black,Female,253.24,0.5700000000000001
2015,National public,Hispanic,Female,256.63,0.58
2015,National public,Black,Male,241,0.56
2015,National public,Hispanic,Male,248.49,0.53
2015,Nebraska,Black,All,245.38,3.46
2015,Nebraska,Hispanic,All,256.77,1.86
2015,Nebraska,Black,Female,NA,NA
2015,Nebraska,Hispanic,Female,257.49,3.27
2015,Nebraska,Black,Male,237.14,4.659999999999999
2015,Nebraska,Hispanic,Male,256.16,2.53
2015,Nevada,Black,All,248.59,2.3699999999999997
2015,Nevada,Hispanic,All,250,1.08
2015,Nevada,Black,Female,255.77,3.21
2015,Nevada,Hispanic,Female,255.24,1.54
2015,Nevada,Black,Male,240.87,3.3299999999999996
2015,Nevada,Hispanic,Male,245,1.74
2015,New Hampshire,Black,All,NA,NA
2015,New Hampshire,Hispanic,All,262.48,4.6499999999999995
2015,New Hampshire,Black,Female,NA,NA
2015,New Hampshire,Hispanic,Female,NA,NA
2015,New Hampshire,Black,Male,NA,NA
2015,New Hampshire,Hispanic,Male,NA,NA
2015,New Jersey,Black,All,252.9,2.2800000000000002
2015,New Jersey,Hispanic,All,254.44,2.05
2015,New Jersey,Black,Female,261.57,3.24
2015,New Jersey,Hispanic,Female,256.65,2.92
2015,New Jersey,Black,Male,243.67,2.79
2015,New Jersey,Hispanic,Male,252.33,2.7
2015,New Mexico,Black,All,NA,NA
2015,New Mexico,Hispanic,All,249.2,0.99
2015,New Mexico,Black,Female,NA,NA
2015,New Mexico,Hispanic,Female,254.04,1.28
2015,New Mexico,Black,Male,NA,NA
2015,New Mexico,Hispanic,Male,244.3,1.47
2015,New York,Black,All,247.96,2.14
2015,New York,Hispanic,All,253.65,2.04
2015,New York,Black,Female,255.27,2.74
2015,New York,Hispanic,Female,256.86,2.77
2015,New York,Black,Male,240.73,2.8
2015,New York,Hispanic,Male,250.21,2.62
2015,North Carolina,Black,All,243.22,1.96
2015,North Carolina,Hispanic,All,251.95,1.9
2015,North Carolina,Black,Female,250.01,2.19
2015,North Carolina,Hispanic,Female,256.27,2.98
2015,North Carolina,Black,Male,236.31,2.52
2015,North Carolina,Hispanic,Male,247.28,2.7800000000000002
2015,North Dakota,Black,All,254.64,2.86
2015,North Dakota,Hispanic,All,260.68,3.3699999999999997
2015,North Dakota,Black,Female,NA,NA
2015,North Dakota,Hispanic,Female,NA,NA
2015,North Dakota,Black,Male,NA,NA
2015,North Dakota,Hispanic,Male,NA,NA
2015,Ohio,Black,All,245.24,3.25
2015,Ohio,Hispanic,All,255.49,6.02
2015,Ohio,Black,Female,247.27,4.3
2015,Ohio,Hispanic,Female,262.98,5.58
2015,Ohio,Black,Male,243.32,2.9299999999999997
2015,Ohio,Hispanic,Male,248.12,8.719999999999999
2015,Oklahoma,Black,All,244.31,3.16
2015,Oklahoma,Hispanic,All,256.87,1.95
2015,Oklahoma,Black,Female,250.35,3.3099999999999996
2015,Oklahoma,Hispanic,Female,260.05,3.01
2015,Oklahoma,Black,Male,237.95,4.35
2015,Oklahoma,Hispanic,Male,253.64,2.9899999999999998
2015,Oregon,Black,All,NA,NA
2015,Oregon,Hispanic,All,252.1,1.8900000000000001
2015,Oregon,Black,Female,NA,NA
2015,Oregon,Hispanic,Female,256.87,2.34
2015,Oregon,Black,Male,NA,NA
2015,Oregon,Hispanic,Male,247.78,2.5
2015,Pennsylvania,Black,All,244.72,2.71
2015,Pennsylvania,Hispanic,All,249.59,4.24
2015,Pennsylvania,Black,Female,249.86,2.44
2015,Pennsylvania,Hispanic,Female,254.18,6.07
2015,Pennsylvania,Black,Male,239.48,3.51
2015,Pennsylvania,Hispanic,Male,245.72,4.5
2015,Rhode Island,Black,All,247.51,2.9899999999999998
2015,Rhode Island,Hispanic,All,244.87,1.48
2015,Rhode Island,Black,Female,252.12,4.859999999999999
2015,Rhode Island,Hispanic,Female,250.28,2.17
2015,Rhode Island,Black,Male,243.62,3.34
2015,Rhode Island,Hispanic,Male,239.6,2.21
2015,South Carolina,Black,All,243.59,1.58
2015,South Carolina,Hispanic,All,249.42,3.58
2015,South Carolina,Black,Female,250.3,1.87
2015,South Carolina,Hispanic,Female,NA,NA
2015,South Carolina,Black,Male,236.9,2.14
2015,South Carolina,Hispanic,Male,241.07,4.49
2015,South Dakota,Black,All,259.26,3.68
2015,South Dakota,Hispanic,All,260.12,3.15
2015,South Dakota,Black,Female,NA,NA
2015,South Dakota,Hispanic,Female,NA,NA
2015,South Dakota,Black,Male,NA,NA
2015,South Dakota,Hispanic,Male,NA,NA
2015,Tennessee,Black,All,246.86,2.29
2015,Tennessee,Hispanic,All,256.76,3.19
2015,Tennessee,Black,Female,251.56,2.7600000000000002
2015,Tennessee,Hispanic,Female,260.13,5.01
2015,Tennessee,Black,Male,241.5,3
2015,Tennessee,Hispanic,Male,253.71,3.4299999999999997
2015,Texas,Black,All,251.26,2.24
2015,Texas,Hispanic,All,252.49,1.1600000000000001
